order_id,order_date,customer_name,city,state,segment,product_name,category,quantity,price,sales_amount,ship_date,delivery_date,delivery_status
70,2025-10-16,"Dawn Garcia",Johnsontown,Mississippi,Retail,Jeans,Clothing,2,3609.00,7218.00,2025-10-18,2025-10-21,"In Transit"
71,2025-09-10,"James Ross",Walkerberg,Kansas,Retail,Cap,Clothing,4,4591.00,18364.00,2025-09-14,2025-09-19,Delivered
71,2025-09-10,"James Ross",Walkerberg,Kansas,Retail,Router,Electronics,3,6575.00,19725.00,2025-09-14,2025-09-19,Delivered
71,2025-09-10,"James Ross",Walkerberg,Kansas,Retail,Monitor,Electronics,1,37050.00,37050.00,2025-09-14,2025-09-19,Delivered
72,2025-09-03,"Spencer Hahn","East Samanthaview",Nevada,Retail,Webcam,Electronics,1,32674.00,32674.00,2025-09-06,2025-09-12,Delivered
72,2025-09-03,"Spencer Hahn","East Samanthaview",Nevada,Retail,Table,Furniture,4,28270.00,113080.00,2025-09-06,2025-09-12,Delivered
72,2025-09-03,"Spencer Hahn","East Samanthaview",Nevada,Retail,Monitor,Electronics,3,31582.00,94746.00,2025-09-06,2025-09-12,Delivered
72,2025-09-03,"Spencer Hahn","East Samanthaview",Nevada,Retail,Table,Furniture,4,2897.00,11588.00,2025-09-06,2025-09-12,Delivered
73,2025-10-09,"Danielle Berger DDS",Jessicaview,Mississippi,Wholesale,Monitor,Electronics,2,37050.00,74100.00,2025-10-11,2025-10-18,Delivered
73,2025-10-09,"Danielle Berger DDS",Jessicaview,Mississippi,Wholesale,Jeans,Clothing,3,3609.00,10827.00,2025-10-11,2025-10-18,Delivered
74,2026-01-03,"Kimberly Simon",Luceroshire,Michigan,Wholesale,"File Folder",Office,2,2608.00,5216.00,2026-01-07,2026-01-14,Delivered
74,2026-01-03,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Desk,Furniture,4,28175.00,112700.00,2026-01-07,2026-01-14,Delivered
75,2025-12-08,"Angela Gay",Antoniofurt,"West Virginia",Retail,T-Shirt,Clothing,2,841.00,1682.00,2025-12-10,2025-12-14,"In Transit"
75,2025-12-08,"Angela Gay",Antoniofurt,"West Virginia",Retail,T-Shirt,Clothing,5,841.00,4205.00,2025-12-10,2025-12-14,"In Transit"
75,2025-12-08,"Angela Gay",Antoniofurt,"West Virginia",Retail,Webcam,Electronics,4,32674.00,130696.00,2025-12-10,2025-12-14,"In Transit"
75,2025-12-08,"Angela Gay",Antoniofurt,"West Virginia",Retail,T-Shirt,Clothing,4,4355.00,17420.00,2025-12-10,2025-12-14,"In Transit"
76,2025-08-04,"Shaun Moore","Port Dennismouth",Alaska,Corporate,Table,Furniture,1,28270.00,28270.00,2025-08-07,2025-08-09,"In Transit"
76,2025-08-04,"Shaun Moore","Port Dennismouth",Alaska,Corporate,Router,Electronics,2,6575.00,13150.00,2025-08-07,2025-08-09,"In Transit"
76,2025-08-04,"Shaun Moore","Port Dennismouth",Alaska,Corporate,Router,Electronics,1,13826.00,13826.00,2025-08-07,2025-08-09,"In Transit"
76,2025-08-04,"Shaun Moore","Port Dennismouth",Alaska,Corporate,Monitor,Electronics,1,32830.00,32830.00,2025-08-07,2025-08-09,"In Transit"
77,2026-01-11,"Matthew Lamb",Pateltown,Michigan,Corporate,Printer,Electronics,5,40133.00,200665.00,2026-01-15,2026-01-19,"In Transit"
77,2026-01-11,"Matthew Lamb",Pateltown,Michigan,Corporate,Jeans,Clothing,2,3609.00,7218.00,2026-01-15,2026-01-19,"In Transit"
77,2026-01-11,"Matthew Lamb",Pateltown,Michigan,Corporate,T-Shirt,Clothing,2,4355.00,8710.00,2026-01-15,2026-01-19,"In Transit"
77,2026-01-11,"Matthew Lamb",Pateltown,Michigan,Corporate,Printer,Electronics,5,40133.00,200665.00,2026-01-15,2026-01-19,"In Transit"
78,2025-12-17,"Scott Mitchell",Richardsonland,Virginia,Wholesale,Calculator,Office,2,1893.00,3786.00,2025-12-18,2025-12-24,Delivered
78,2025-12-17,"Scott Mitchell",Richardsonland,Virginia,Wholesale,Calculator,Office,5,1935.00,9675.00,2025-12-18,2025-12-24,Delivered
78,2025-12-17,"Scott Mitchell",Richardsonland,Virginia,Wholesale,Printer,Electronics,5,51244.00,256220.00,2025-12-18,2025-12-24,Delivered
79,2025-08-24,"Aaron Mayo","Port Heidi",Kentucky,Corporate,Table,Furniture,1,28270.00,28270.00,2025-08-28,2025-09-01,Delivered
79,2025-08-24,"Aaron Mayo","Port Heidi",Kentucky,Corporate,Laptop,Electronics,3,36605.00,109815.00,2025-08-28,2025-09-01,Delivered
79,2025-08-24,"Aaron Mayo","Port Heidi",Kentucky,Corporate,Shoes,Clothing,3,1083.00,3249.00,2025-08-28,2025-09-01,Delivered
80,2025-09-10,"Robert Ford",Dianeside,Delaware,Wholesale,Jeans,Clothing,2,3609.00,7218.00,2025-09-13,2025-09-17,"In Transit"
81,2025-09-15,"Vickie King",Pettyville,Nebraska,Online,Cap,Clothing,4,4591.00,18364.00,2025-09-16,2025-09-20,"In Transit"
82,2025-12-14,"Richard Gonzales","New Matthew",Texas,Retail,Stapler,Office,4,2866.00,11464.00,2025-12-15,2025-12-20,"In Transit"
82,2025-12-14,"Richard Gonzales","New Matthew",Texas,Retail,"Office Chair",Furniture,5,10869.00,54345.00,2025-12-15,2025-12-20,"In Transit"
83,2025-09-29,"Kaitlyn Collins","East Elizabethborough",Michigan,Online,Jeans,Clothing,3,3609.00,10827.00,2025-09-30,2025-10-06,"In Transit"
84,2025-09-19,"Alicia Sanchez","East Norman",Alabama,Corporate,T-Shirt,Clothing,2,4355.00,8710.00,2025-09-23,2025-09-25,"In Transit"
84,2025-09-19,"Alicia Sanchez","East Norman",Alabama,Corporate,Table,Furniture,4,28270.00,113080.00,2025-09-23,2025-09-25,"In Transit"
84,2025-09-19,"Alicia Sanchez","East Norman",Alabama,Corporate,T-Shirt,Clothing,1,4519.00,4519.00,2025-09-23,2025-09-25,"In Transit"
84,2025-09-19,"Alicia Sanchez","East Norman",Alabama,Corporate,"Office Chair",Furniture,2,10869.00,21738.00,2025-09-23,2025-09-25,"In Transit"
85,2026-01-21,"Andrea Ferguson",Ericport,Pennsylvania,Retail,Cap,Clothing,3,4591.00,13773.00,2026-01-24,2026-01-26,"In Transit"
85,2026-01-21,"Andrea Ferguson",Ericport,Pennsylvania,Retail,Calculator,Office,5,536.00,2680.00,2026-01-24,2026-01-26,"In Transit"
85,2026-01-21,"Andrea Ferguson",Ericport,Pennsylvania,Retail,Notebook,Office,5,2605.00,13025.00,2026-01-24,2026-01-26,"In Transit"
85,2026-01-21,"Andrea Ferguson",Ericport,Pennsylvania,Retail,"File Folder",Office,5,1388.00,6940.00,2026-01-24,2026-01-26,"In Transit"
86,2025-12-04,"Catherine Blair",Jeffreyshire,Maine,Online,Printer,Electronics,3,40133.00,120399.00,2025-12-06,2025-12-13,Delivered
86,2025-12-04,"Catherine Blair",Jeffreyshire,Maine,Online,Jeans,Clothing,5,3609.00,18045.00,2025-12-06,2025-12-13,Delivered
86,2025-12-04,"Catherine Blair",Jeffreyshire,Maine,Online,Printer,Electronics,4,40133.00,160532.00,2025-12-06,2025-12-13,Delivered
86,2025-12-04,"Catherine Blair",Jeffreyshire,Maine,Online,Monitor,Electronics,2,37050.00,74100.00,2025-12-06,2025-12-13,Delivered
87,2025-12-05,"Michael Mcdaniel",Moralesborough,Nevada,Online,Monitor,Electronics,4,37050.00,148200.00,2025-12-07,2025-12-12,"In Transit"
87,2025-12-05,"Michael Mcdaniel",Moralesborough,Nevada,Online,Jeans,Clothing,2,2876.00,5752.00,2025-12-07,2025-12-12,"In Transit"
87,2025-12-05,"Michael Mcdaniel",Moralesborough,Nevada,Online,Keyboard,Electronics,3,31619.00,94857.00,2025-12-07,2025-12-12,"In Transit"
88,2025-10-17,"Amanda Jackson","New Stephanie",Idaho,Retail,Keyboard,Electronics,5,31619.00,158095.00,2025-10-18,2025-10-24,"In Transit"
89,2025-11-22,"Scott Schmidt",Sarahborough,"South Carolina",Online,Monitor,Electronics,2,37050.00,74100.00,2025-11-25,2025-11-30,Delivered
89,2025-11-22,"Scott Schmidt",Sarahborough,"South Carolina",Online,Bookshelf,Furniture,5,16782.00,83910.00,2025-11-25,2025-11-30,Delivered
89,2025-11-22,"Scott Schmidt",Sarahborough,"South Carolina",Online,Table,Furniture,3,2897.00,8691.00,2025-11-25,2025-11-30,Delivered
89,2025-11-22,"Scott Schmidt",Sarahborough,"South Carolina",Online,Calculator,Office,5,536.00,2680.00,2025-11-25,2025-11-30,Delivered
90,2025-10-14,"Richard Erickson","South Stephen",Illinois,Online,"File Folder",Office,5,2621.00,13105.00,2025-10-18,2025-10-24,"In Transit"
90,2025-10-14,"Richard Erickson","South Stephen",Illinois,Online,Table,Furniture,2,24626.00,49252.00,2025-10-18,2025-10-24,"In Transit"
91,2025-10-06,"Catherine Blair",Jeffreyshire,Maine,Online,Jeans,Clothing,1,2876.00,2876.00,2025-10-10,2025-10-16,Delivered
91,2025-10-06,"Catherine Blair",Jeffreyshire,Maine,Online,Bookshelf,Furniture,4,16157.00,64628.00,2025-10-10,2025-10-16,Delivered
92,2025-12-01,"Richard Gonzales","New Matthew",Texas,Retail,Keyboard,Electronics,4,31619.00,126476.00,2025-12-03,2025-12-10,Delivered
92,2025-12-01,"Richard Gonzales","New Matthew",Texas,Retail,Jeans,Clothing,2,3609.00,7218.00,2025-12-03,2025-12-10,Delivered
93,2025-08-06,"Michael Mcdaniel",Moralesborough,Nevada,Online,Notebook,Office,1,2605.00,2605.00,2025-08-08,2025-08-10,Delivered
93,2025-08-06,"Michael Mcdaniel",Moralesborough,Nevada,Online,Mouse,Electronics,5,29816.00,149080.00,2025-08-08,2025-08-10,Delivered
94,2025-08-31,"Spencer Hahn","East Samanthaview",Nevada,Retail,Laptop,Electronics,5,44439.00,222195.00,2025-09-04,2025-09-07,"In Transit"
94,2025-08-31,"Spencer Hahn","East Samanthaview",Nevada,Retail,Printer,Electronics,3,51244.00,153732.00,2025-09-04,2025-09-07,"In Transit"
94,2025-08-31,"Spencer Hahn","East Samanthaview",Nevada,Retail,Calculator,Office,5,1935.00,9675.00,2025-09-04,2025-09-07,"In Transit"
94,2025-08-31,"Spencer Hahn","East Samanthaview",Nevada,Retail,Table,Furniture,4,2897.00,11588.00,2025-09-04,2025-09-07,"In Transit"
95,2025-09-01,"Melissa Hess",Michellechester,Kentucky,Corporate,T-Shirt,Clothing,1,4013.00,4013.00,2025-09-04,2025-09-10,Delivered
95,2025-09-01,"Melissa Hess",Michellechester,Kentucky,Corporate,Printer,Electronics,1,40133.00,40133.00,2025-09-04,2025-09-10,Delivered
95,2025-09-01,"Melissa Hess",Michellechester,Kentucky,Corporate,Table,Furniture,2,28270.00,56540.00,2025-09-04,2025-09-10,Delivered
96,2025-08-21,"Melissa Hess",Michellechester,Kentucky,Corporate,Calculator,Office,4,1893.00,7572.00,2025-08-22,2025-08-27,"In Transit"
97,2025-10-06,"Leah Lewis",Andersonshire,Utah,Wholesale,Cap,Clothing,1,4591.00,4591.00,2025-10-10,2025-10-12,"In Transit"
97,2025-10-06,"Leah Lewis",Andersonshire,Utah,Wholesale,"File Folder",Office,3,2621.00,7863.00,2025-10-10,2025-10-12,"In Transit"
98,2025-11-05,"Lisa Smith","Port Marie",Nebraska,Wholesale,T-Shirt,Clothing,1,4013.00,4013.00,2025-11-06,2025-11-11,Delivered
98,2025-11-05,"Lisa Smith","Port Marie",Nebraska,Wholesale,Jeans,Clothing,3,2876.00,8628.00,2025-11-06,2025-11-11,Delivered
98,2025-11-05,"Lisa Smith","Port Marie",Nebraska,Wholesale,Printer,Electronics,4,40133.00,160532.00,2025-11-06,2025-11-11,Delivered
98,2025-11-05,"Lisa Smith","Port Marie",Nebraska,Wholesale,"File Folder",Office,4,2608.00,10432.00,2025-11-06,2025-11-11,Delivered
99,2025-08-30,"Shane Smith","South Lauraland",Wisconsin,Online,T-Shirt,Clothing,2,4013.00,8026.00,2025-09-02,2025-09-06,Delivered
100,2025-11-29,"Amber Smith",Estradaton,Connecticut,Wholesale,Shoes,Clothing,2,1083.00,2166.00,2025-12-01,2025-12-05,Delivered
101,2025-08-29,"Angela Gay",Antoniofurt,"West Virginia",Retail,Bookshelf,Furniture,5,16782.00,83910.00,2025-09-01,2025-09-05,Delivered
101,2025-08-29,"Angela Gay",Antoniofurt,"West Virginia",Retail,Monitor,Electronics,5,31582.00,157910.00,2025-09-01,2025-09-05,Delivered
101,2025-08-29,"Angela Gay",Antoniofurt,"West Virginia",Retail,"File Folder",Office,3,2621.00,7863.00,2025-09-01,2025-09-05,Delivered
102,2026-01-10,"Amber Smith",Estradaton,Connecticut,Wholesale,T-Shirt,Clothing,1,4013.00,4013.00,2026-01-14,2026-01-21,"In Transit"
102,2026-01-10,"Amber Smith",Estradaton,Connecticut,Wholesale,T-Shirt,Clothing,2,4355.00,8710.00,2026-01-14,2026-01-21,"In Transit"
103,2025-11-30,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,T-Shirt,Clothing,4,4519.00,18076.00,2025-12-03,2025-12-07,"In Transit"
103,2025-11-30,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,T-Shirt,Clothing,4,4355.00,17420.00,2025-12-03,2025-12-07,"In Transit"
103,2025-11-30,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,Calculator,Office,3,536.00,1608.00,2025-12-03,2025-12-07,"In Transit"
104,2025-12-05,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,Calculator,Office,5,1893.00,9465.00,2025-12-08,2025-12-15,"In Transit"
104,2025-12-05,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,"File Folder",Office,1,2621.00,2621.00,2025-12-08,2025-12-15,"In Transit"
104,2025-12-05,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,Stapler,Office,4,2866.00,11464.00,2025-12-08,2025-12-15,"In Transit"
104,2025-12-05,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,Sofa,Furniture,5,24014.00,120070.00,2025-12-08,2025-12-15,"In Transit"
105,2025-11-12,"Matthew Alvarez","West Juliestad",Indiana,Online,Notebook,Office,2,2605.00,5210.00,2025-11-16,2025-11-19,"In Transit"
105,2025-11-12,"Matthew Alvarez","West Juliestad",Indiana,Online,Monitor,Electronics,1,37050.00,37050.00,2025-11-16,2025-11-19,"In Transit"
105,2025-11-12,"Matthew Alvarez","West Juliestad",Indiana,Online,Laptop,Electronics,4,44439.00,177756.00,2025-11-16,2025-11-19,"In Transit"
106,2025-12-22,"Kellie Lopez","Lake Richardton",Wyoming,Retail,T-Shirt,Clothing,3,841.00,2523.00,2025-12-25,2025-12-29,Delivered
106,2025-12-22,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Printer,Electronics,5,40133.00,200665.00,2025-12-25,2025-12-29,Delivered
107,2025-08-20,"Breanna Holland","East Katelyn","New Jersey",Online,Router,Electronics,2,6575.00,13150.00,2025-08-24,2025-08-29,"In Transit"
107,2025-08-20,"Breanna Holland","East Katelyn","New Jersey",Online,T-Shirt,Clothing,2,841.00,1682.00,2025-08-24,2025-08-29,"In Transit"
107,2025-08-20,"Breanna Holland","East Katelyn","New Jersey",Online,T-Shirt,Clothing,1,841.00,841.00,2025-08-24,2025-08-29,"In Transit"
108,2025-10-16,"Alexandra Ball",Dillonborough,Virginia,Retail,Desk,Furniture,2,28175.00,56350.00,2025-10-19,2025-10-25,Delivered
108,2025-10-16,"Alexandra Ball",Dillonborough,Virginia,Retail,Printer,Electronics,3,51244.00,153732.00,2025-10-19,2025-10-25,Delivered
109,2025-11-30,"Nathan Rhodes","Port Patrick",Alabama,Online,T-Shirt,Clothing,5,841.00,4205.00,2025-12-02,2025-12-04,Delivered
109,2025-11-30,"Nathan Rhodes","Port Patrick",Alabama,Online,Monitor,Electronics,2,31582.00,63164.00,2025-12-02,2025-12-04,Delivered
109,2025-11-30,"Nathan Rhodes","Port Patrick",Alabama,Online,Laptop,Electronics,4,36605.00,146420.00,2025-12-02,2025-12-04,Delivered
109,2025-11-30,"Nathan Rhodes","Port Patrick",Alabama,Online,Calculator,Office,1,1893.00,1893.00,2025-12-02,2025-12-04,Delivered
110,2025-12-17,"Leah Lewis",Andersonshire,Utah,Wholesale,Pen,Office,3,754.00,2262.00,2025-12-21,2025-12-23,Delivered
111,2025-09-28,"Robert Andersen",Garrettstad,"North Dakota",Wholesale,Table,Furniture,3,28270.00,84810.00,2025-09-29,2025-10-02,Delivered
111,2025-09-28,"Robert Andersen",Garrettstad,"North Dakota",Wholesale,Monitor,Electronics,3,31582.00,94746.00,2025-09-29,2025-10-02,Delivered
111,2025-09-28,"Robert Andersen",Garrettstad,"North Dakota",Wholesale,Keyboard,Electronics,3,31619.00,94857.00,2025-09-29,2025-10-02,Delivered
112,2025-09-04,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Keyboard,Electronics,1,31619.00,31619.00,2025-09-06,2025-09-13,Delivered
112,2025-09-04,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Calculator,Office,5,1935.00,9675.00,2025-09-06,2025-09-13,Delivered
112,2025-09-04,"Angela Lee","Lake Jacquelineberg",Nevada,Online,T-Shirt,Clothing,3,4355.00,13065.00,2025-09-06,2025-09-13,Delivered
112,2025-09-04,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Sofa,Furniture,4,24014.00,96056.00,2025-09-06,2025-09-13,Delivered
113,2025-10-27,"Joseph Peters",Hernandezland,"New Hampshire",Online,Cap,Clothing,5,4591.00,22955.00,2025-10-29,2025-11-03,Delivered
113,2025-10-27,"Joseph Peters",Hernandezland,"New Hampshire",Online,"File Folder",Office,1,2621.00,2621.00,2025-10-29,2025-11-03,Delivered
114,2025-12-18,"Mathew Patel","South Seanview","New Hampshire",Retail,Printer,Electronics,1,51244.00,51244.00,2025-12-20,2025-12-25,"In Transit"
115,2025-08-03,"Robert Ford",Dianeside,Delaware,Wholesale,T-Shirt,Clothing,2,4355.00,8710.00,2025-08-04,2025-08-08,"In Transit"
116,2026-01-12,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,Bookshelf,Furniture,3,16782.00,50346.00,2026-01-15,2026-01-20,"In Transit"
116,2026-01-12,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,Cap,Clothing,2,4591.00,9182.00,2026-01-15,2026-01-20,"In Transit"
117,2025-12-16,"Alicia Sanchez","East Norman",Alabama,Corporate,Desk,Furniture,3,2605.00,7815.00,2025-12-20,2025-12-23,Delivered
117,2025-12-16,"Alicia Sanchez","East Norman",Alabama,Corporate,Calculator,Office,3,1893.00,5679.00,2025-12-20,2025-12-23,Delivered
118,2025-12-10,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Sofa,Furniture,1,24014.00,24014.00,2025-12-12,2025-12-16,Delivered
119,2025-10-17,"Danielle Berger DDS",Jessicaview,Mississippi,Wholesale,Calculator,Office,2,1893.00,3786.00,2025-10-19,2025-10-25,Delivered
119,2025-10-17,"Danielle Berger DDS",Jessicaview,Mississippi,Wholesale,Calculator,Office,3,1935.00,5805.00,2025-10-19,2025-10-25,Delivered
119,2025-10-17,"Danielle Berger DDS",Jessicaview,Mississippi,Wholesale,T-Shirt,Clothing,4,841.00,3364.00,2025-10-19,2025-10-25,Delivered
119,2025-10-17,"Danielle Berger DDS",Jessicaview,Mississippi,Wholesale,Table,Furniture,5,2897.00,14485.00,2025-10-19,2025-10-25,Delivered
120,2025-11-01,"Joseph Peters",Hernandezland,"New Hampshire",Online,Bookshelf,Furniture,2,16157.00,32314.00,2025-11-02,2025-11-06,"In Transit"
120,2025-11-01,"Joseph Peters",Hernandezland,"New Hampshire",Online,Cap,Clothing,4,4591.00,18364.00,2025-11-02,2025-11-06,"In Transit"
121,2025-09-11,"Elaine Curtis","New Steven","South Carolina",Online,Bookshelf,Furniture,1,16782.00,16782.00,2025-09-14,2025-09-17,"In Transit"
122,2026-01-06,"Erin Forbes",Jonesburgh,Arkansas,Retail,"File Folder",Office,3,1388.00,4164.00,2026-01-10,2026-01-17,Delivered
123,2026-01-26,"Nicole Rasmussen","Port Timothyshire",Washington,Wholesale,Stapler,Office,4,2866.00,11464.00,2026-01-30,2026-02-02,"In Transit"
124,2025-09-27,"Stephanie Mason",Cortezchester,Arkansas,Retail,"File Folder",Office,1,2621.00,2621.00,2025-09-30,2025-10-05,Delivered
124,2025-09-27,"Stephanie Mason",Cortezchester,Arkansas,Retail,"Office Chair",Furniture,2,10869.00,21738.00,2025-09-30,2025-10-05,Delivered
124,2025-09-27,"Stephanie Mason",Cortezchester,Arkansas,Retail,Cap,Clothing,1,4591.00,4591.00,2025-09-30,2025-10-05,Delivered
125,2025-11-23,"Nathan Rhodes","Port Patrick",Alabama,Online,Keyboard,Electronics,4,31619.00,126476.00,2025-11-25,2025-11-28,"In Transit"
125,2025-11-23,"Nathan Rhodes","Port Patrick",Alabama,Online,T-Shirt,Clothing,2,841.00,1682.00,2025-11-25,2025-11-28,"In Transit"
125,2025-11-23,"Nathan Rhodes","Port Patrick",Alabama,Online,Pen,Office,5,754.00,3770.00,2025-11-25,2025-11-28,"In Transit"
126,2025-08-25,"Andrea Ferguson",Ericport,Pennsylvania,Retail,Printer,Electronics,5,51244.00,256220.00,2025-08-29,2025-09-01,Delivered
126,2025-08-25,"Andrea Ferguson",Ericport,Pennsylvania,Retail,T-Shirt,Clothing,3,4519.00,13557.00,2025-08-29,2025-09-01,Delivered
126,2025-08-25,"Andrea Ferguson",Ericport,Pennsylvania,Retail,Jeans,Clothing,1,2876.00,2876.00,2025-08-29,2025-09-01,Delivered
127,2026-01-22,"Alexandra Ball",Dillonborough,Virginia,Retail,Desk,Furniture,1,28175.00,28175.00,2026-01-24,2026-01-29,Delivered
127,2026-01-22,"Alexandra Ball",Dillonborough,Virginia,Retail,Keyboard,Electronics,5,31619.00,158095.00,2026-01-24,2026-01-29,Delivered
127,2026-01-22,"Alexandra Ball",Dillonborough,Virginia,Retail,Jeans,Clothing,3,3609.00,10827.00,2026-01-24,2026-01-29,Delivered
127,2026-01-22,"Alexandra Ball",Dillonborough,Virginia,Retail,Cap,Clothing,4,2150.00,8600.00,2026-01-24,2026-01-29,Delivered
128,2025-10-26,"Robert Andersen",Garrettstad,"North Dakota",Wholesale,Table,Furniture,1,2897.00,2897.00,2025-10-27,2025-10-29,"In Transit"
129,2025-10-30,"Michelle Wong",Jamesmouth,"Rhode Island",Corporate,Stapler,Office,3,2866.00,8598.00,2025-11-02,2025-11-08,"In Transit"
129,2025-10-30,"Michelle Wong",Jamesmouth,"Rhode Island",Corporate,Jeans,Clothing,5,1937.00,9685.00,2025-11-02,2025-11-08,"In Transit"
129,2025-10-30,"Michelle Wong",Jamesmouth,"Rhode Island",Corporate,Jeans,Clothing,3,3609.00,10827.00,2025-11-02,2025-11-08,"In Transit"
129,2025-10-30,"Michelle Wong",Jamesmouth,"Rhode Island",Corporate,T-Shirt,Clothing,2,4013.00,8026.00,2025-11-02,2025-11-08,"In Transit"
130,2025-12-04,"Stephanie Mason",Cortezchester,Arkansas,Retail,Monitor,Electronics,4,31582.00,126328.00,2025-12-06,2025-12-12,"In Transit"
131,2026-01-30,"Scott Mitchell",Richardsonland,Virginia,Wholesale,Monitor,Electronics,1,32830.00,32830.00,2026-02-01,2026-02-06,"In Transit"
131,2026-01-30,"Scott Mitchell",Richardsonland,Virginia,Wholesale,Stapler,Office,2,2866.00,5732.00,2026-02-01,2026-02-06,"In Transit"
131,2026-01-30,"Scott Mitchell",Richardsonland,Virginia,Wholesale,T-Shirt,Clothing,5,4013.00,20065.00,2026-02-01,2026-02-06,"In Transit"
132,2025-11-01,"Jesse Hanna","Port Jonathanview",California,Retail,Stapler,Office,5,2866.00,14330.00,2025-11-04,2025-11-11,"In Transit"
132,2025-11-01,"Jesse Hanna","Port Jonathanview",California,Retail,"File Folder",Office,1,2608.00,2608.00,2025-11-04,2025-11-11,"In Transit"
132,2025-11-01,"Jesse Hanna","Port Jonathanview",California,Retail,Sofa,Furniture,2,24014.00,48028.00,2025-11-04,2025-11-11,"In Transit"
132,2025-11-01,"Jesse Hanna","Port Jonathanview",California,Retail,T-Shirt,Clothing,5,4519.00,22595.00,2025-11-04,2025-11-11,"In Transit"
133,2025-10-23,"Christopher Foster",Walkerfurt,Florida,Retail,"File Folder",Office,3,2621.00,7863.00,2025-10-27,2025-10-30,Delivered
133,2025-10-23,"Christopher Foster",Walkerfurt,Florida,Retail,Jeans,Clothing,3,2876.00,8628.00,2025-10-27,2025-10-30,Delivered
134,2026-01-26,"Timothy Jones",Donaldburgh,Ohio,Wholesale,T-Shirt,Clothing,3,4013.00,12039.00,2026-01-27,2026-02-03,Delivered
